gvkey,datadate,fyearq,erc_ng2,cik,fyear,ngdum,ngeps
174077,20120331,2011,-142.6793495,1169561,2011,1,0.29
174077,20130331,2012,-104.1797638,1169561,2012,1,0.41
174077,20140331,2013,-29.0682943,1169561,2013,1,0.52
174077,20150331,2014,-58.93385394,1169561,2014,1,0.27
174077,20160331,2015,17.441178242,1169561,2015,1,0.36
174077,20170331,2016,24.485028336,1169561,2016,1,0.29
174077,20180331,2017,28.464514593,1169561,2017,1,0.31
174077,20190331,2018,25.139657769,1169561,2018,1,0.51
174077,20200331,2019,37.567010852,1169561,2019,1,0.3
174118,20101231,2010,45.933652381,1354217,2010,1,0.06
174118,20111231,2011,47.938034995,1354217,2011,0,
174118,20121231,2012,47.100938705,1354217,2012,1,0.16
174118,20131231,2013,27.606646891,1354217,2013,1,-0.29
174222,20161231,2016,116.62534438,1357204,2016,1,0.64
174222,20171231,2017,51.076568203,1357204,2017,1,0.64
174222,20181231,2018,30.79984974,1357204,2018,1,0.68
174222,20191231,2019,-40.0987915,1357204,2019,1,0.73
174310,20191231,2019,0.9869105273,1357615,2019,1,0.46
174317,20131231,2013,24.509585564,1357326,2013,1,0.31
174317,20141231,2014,19.757981426,1357326,2014,1,0.34
174389,20101231,2010,-72.83405461,1333493,2010,1,0.28
174389,20111231,2011,13.342096035,1333493,2011,1,0.18
174389,20121231,2012,11.285351517,1333493,2012,0,
174389,20181231,2018,-0.298883645,1333493,2018,1,1.61
174389,20191231,2019,-0.722568828,1333493,2019,1,4.13
174531,20171231,2017,-5.116358113,1170534,2017,1,0.27
174541,20191231,2019,1.0538940156,1350381,2019,1,-0.01
174567,20131231,2013,-3.90304369,1364099,2013,0,
174637,20161231,2016,40.92626524,1362004,2016,1,0.76
174637,20171231,2017,39.846354254,1362004,2017,1,0.78
174637,20181231,2018,34.645798634,1362004,2018,1,1.17
174637,20191231,2019,26.346572244,1362004,2019,1,1.18
174647,20111231,2011,16.953345269,1171662,2011,1,0.66
174647,20131231,2013,13.446592572,1171662,2013,1,0.05
174647,20141231,2014,6.5435709918,1171662,2014,1,0.1
174647,20151231,2015,7.0708805224,1171662,2015,1,0.45
174647,20161231,2016,6.8061146304,1171662,2016,1,0.14
174647,20171231,2017,8.246260208,1171662,2017,1,0.94
174647,20181231,2018,5.7123248736,1171662,2018,1,0.44
174647,20191231,2019,5.2538465317,1171662,2019,1,0.25
174729,20111231,2011,-20.54957537,1361658,2011,1,0.47
174729,20121231,2012,-22.99850914,1361658,2012,1,0.63
174729,20131231,2013,-26.90405486,1361658,2013,1,0.73
174729,20141231,2014,25.783334688,1361658,2014,1,0.9
174729,20151231,2015,41.957805237,1361658,2015,1,0.98
174729,20161231,2016,5.3712729284,1361658,2016,1,1.35
174744,20091231,2009,-5.697614878,1360901,2009,1,0.41
174744,20101231,2010,-3.978751517,1360901,2010,1,0.27
174744,20121231,2012,-3.501804932,1360901,2012,1,0.81
174744,20131231,2013,3.2101465634,1360901,2013,1,0.71
174744,20141231,2014,30.712545237,1360901,2014,1,0.9
174744,20151231,2015,25.850053306,1360901,2015,1,1.22
174744,20161231,2016,21.679902232,1360901,2016,1,1.43
174744,20171231,2017,14.609927337,1360901,2017,1,1.55
174744,20181231,2018,-1.235420742,1360901,2018,1,3.93
174744,20191231,2019,-1.324525226,1360901,2019,1,2.72
175110,20121231,2012,-1.218342754,1362988,2012,1,0.52
175110,20151231,2015,2.7600478272,1362988,2015,1,0.67
175110,20161231,2016,3.3026114548,1362988,2016,1,0.9
175110,20171231,2017,3.3558494442,1362988,2017,1,0.72
175110,20181231,2018,3.2424237693,1362988,2018,1,1.43
175110,20191231,2019,3.0067131467,1362988,2019,1,0.87
175163,20101231,2010,16.092182291,1323854,2010,0,
175163,20111231,2011,21.746372405,1323854,2011,1,0.95
175163,20121231,2012,4.5563436827,1323854,2012,1,0.91
175263,20121231,2012,4.4588836728,1365135,2012,1,0.42
175263,20131231,2013,9.4469278554,1365135,2013,0,
175263,20191231,2019,-13.57191295,1365135,2019,1,0.38
175319,20091231,2009,-22.9997894,1359841,2009,1,0.56
175319,20101231,2010,-23.16965839,1359841,2010,0,
175319,20111231,2011,-23.16965839,1359841,2011,0,
175319,20161231,2016,5.2359773199,1359841,2016,1,0.53
175319,20171231,2017,5.5044314278,1359841,2017,1,0.52
175319,20181231,2018,4.6707780926,1359841,2018,1,0.48
175404,20161231,2016,8.1028773127,1274494,2016,1,1.24
175404,20171231,2017,10.294875803,1274494,2017,1,-0.25
175688,20101231,2010,-3.592970291,1369817,2010,1,0.28
175688,20121231,2012,-5.08552665,1369817,2012,1,-0.13
175688,20131231,2013,-5.413461619,1369817,2013,1,0.24
175689,20111231,2011,53.391547052,7431,2011,1,0.16
175689,20131231,2013,39.39771768,7431,2013,1,0.32
175741,20101231,2010,2.8854816652,1367064,2010,1,0.02
175741,20111231,2011,4.5538750417,1367064,2011,1,0.11
175741,20121231,2012,5.3130924494,1367064,2012,1,0.33
175741,20131231,2013,5.2946016219,1367064,2013,0,
175913,20101231,2010,6.0637380302,1171298,2010,1,0.03
175913,20111231,2011,6.2205672639,1171298,2011,1,-0.09
175913,20121231,2012,4.7966538948,1171298,2012,0,
175953,20091231,2009,-2.907313775,1063494,2009,1,0.15
175953,20101231,2010,-2.983179876,1063494,2010,1,0.1
175953,20111231,2011,-2.991436703,1063494,2011,1,-0.28
176022,20171231,2017,-11.51287432,1367644,2017,1,0.74
176022,20181231,2018,-6.765583519,1367644,2018,1,0.75
176022,20191231,2019,5.2466045125,1367644,2019,1,1.57
176247,20121231,2012,-1.34647082,1374535,2012,1,0.36
176247,20131231,2013,0.2967399156,1374535,2013,1,0.38
176247,20141231,2014,43.713715282,1374535,2014,1,0.42
176247,20161231,2016,89.078241542,1374535,2016,1,0.41
176247,20171231,2017,77.614652702,1374535,2017,1,0.47
176247,20181231,2018,34.908519813,1374535,2018,1,0.65
176247,20191231,2019,-7.037627062,1374535,2019,1,0.66
176249,20191231,2019,9.3039157884,809248,2019,1,-0.12
176255,20101231,2010,2.2740351055,1375557,2010,1,0.05
176255,20111231,2011,2.0483321647,1375557,2011,1,0.16
176255,20121231,2012,3.2361877066,1375557,2012,1,0.17
176255,20131231,2013,3.0214999616,1375557,2013,1,-0.07
176255,20141231,2014,12.490704763,1375557,2014,1,0.03
176255,20151231,2015,30.029914304,1375557,2015,1,-0.05
176255,20161231,2016,20.702035545,1375557,2016,1,0.09
176343,20121231,2012,-0.051765849,1368265,2012,1,-0.23
176343,20131231,2013,-2.99291409,1368265,2013,1,-0.25
176343,20141231,2014,29.893401546,1368265,2014,1,0.11
176343,20151231,2015,-2.398937646,1368265,2015,1,0.08
176343,20161231,2016,-0.583109462,1368265,2016,1,-0.02
176343,20171231,2017,-0.005751886,1368265,2017,1,-0.18
176343,20181231,2018,0.1368596625,1368265,2018,1,-0.01
176343,20191231,2019,0.0384528208,1368265,2019,1,0.21
176363,20121231,2012,47.07913345,1356104,2012,1,0.69
176363,20131231,2013,68.368167021,1356104,2013,1,0.21
176363,20141231,2014,68.832783106,1356104,2014,1,0.59
176363,20151231,2015,75.992203528,1356104,2015,1,0.77
176363,20161231,2016,101.1061489,1356104,2016,1,0.82
176363,20171231,2017,11.424063283,1356104,2017,1,0.82
176363,20181231,2018,15.531316441,1356104,2018,1,1.42
176363,20191231,2019,15.062025037,1356104,2019,1,2.31
176404,20151231,2015,17.164223743,1377013,2015,1,1.8
176523,20161231,2016,-3.266489855,1377630,2016,0,
176523,20171231,2017,17.973911045,1377630,2017,1,0.27
176540,20101231,2010,0.2749865613,1347815,2010,1,0.07
176556,20101231,2010,28.17241857,1168195,2010,1,0.17
176556,20111231,2011,29.321365596,1168195,2011,1,0.25
176556,20121231,2012,29.166428017,1168195,2012,1,0.29
176558,20110331,2010,7.7626309286,1157780,2010,1,-0.1
176558,20120331,2011,1.0728085034,1157780,2011,1,-0.18
176567,20120630,2012,27.976902737,1375365,2012,1,0.18
176567,20130630,2013,33.819520685,1375365,2013,1,0.26
176567,20140630,2014,55.651803567,1375365,2014,1,0.4
176567,20150630,2015,59.127696049,1375365,2015,1,0.57
176567,20160630,2016,56.156601076,1375365,2016,1,0.2
176567,20170630,2017,42.819599322,1375365,2017,1,0.39
176572,20120630,2012,0.3180703063,1377789,2012,1,0.02
176591,20101231,2010,6.7569735016,1379041,2010,1,0.39
176591,20111231,2011,9.7577670982,1379041,2011,1,0.44
176591,20151231,2015,2.9296840166,1379041,2015,1,1.05
176591,20161231,2016,-2.214356418,1379041,2016,1,0.95
176591,20171231,2017,3.4917801353,1379041,2017,1,1.06
176591,20181231,2018,1.5677303099,1379041,2018,1,1.31
176591,20191231,2019,0.6898647594,1379041,2019,1,0.48
176639,20141231,2014,0.8847623498,1385544,2014,0,
176639,20151231,2015,0.8847623498,1385544,2015,0,
176701,20131231,2013,8.0823488249,1381197,2013,1,0.09
176701,20141231,2014,5.3562864256,1381197,2014,1,0.02
176701,20151231,2015,5.6419648781,1381197,2015,1,0.18
176701,20161231,2016,7.3767755041,1381197,2016,0,
176701,20171231,2017,-0.827639716,1381197,2017,0,
176701,20181231,2018,-7.701993214,1381197,2018,0,
176725,20121231,2012,10.872871898,1379785,2012,0,
176725,20131231,2013,17.746345623,1379785,2013,0,
176725,20141231,2014,18.141776491,1379785,2014,1,0.55
176725,20151231,2015,26.224320466,1379785,2015,1,0.58
176725,20171231,2017,19.521389524,1379785,2017,0,
176760,20111231,2011,4.3785594067,1381531,2011,1,2.49
176760,20121231,2012,4.2461314216,1381531,2012,1,1.31
176760,20131231,2013,8.3279137675,1381531,2013,1,2.09
176760,20141231,2014,-2.917714288,1381531,2014,1,1.41
176760,20151231,2015,-0.768873438,1381531,2015,1,1.11
176760,20161231,2016,3.8446264022,1381531,2016,0,
176760,20171231,2017,9.5516398671,1381531,2017,1,0.64
176760,20181231,2018,6.7620802421,1381531,2018,1,1.63
176760,20191231,2019,10.946725098,1381531,2019,1,0.03
176781,20110731,2011,-77.58045574,1173752,2011,1,0.17
176781,20120731,2012,-42.60783157,1173752,2012,1,0.18
176781,20130731,2013,113.80523579,1173752,2013,1,0.12
176781,20140731,2014,111.68254975,1173752,2014,1,0.24
176782,20161231,2016,8.6817189346,1366246,2016,0,
176782,20171231,2017,8.6817189346,1366246,2017,0,
176899,20121231,2012,0.7431390761,1349436,2012,1,0.06
176899,20131231,2013,3.5418834818,1349436,2013,1,0.03
176899,20141231,2014,3.6565693535,1349436,2014,1,0.08
176899,20151231,2015,-3.853706259,1349436,2015,1,-0.16
176928,20140630,2014,17.196882383,1383312,2014,1,1.17
176928,20150630,2015,20.302446677,1383312,2015,1,1.4
176928,20160630,2016,23.650976889,1383312,2016,1,1.45
176928,20170630,2017,26.138114999,1383312,2017,1,1.71
176928,20180630,2018,21.220630961,1383312,2018,1,1.86
176928,20200630,2020,28.678642069,1383312,2020,1,2.15
177088,20111231,2011,-0.400999268,1393818,2011,1,0.4
177088,20121231,2012,-0.352533939,1393818,2012,1,0.59
177088,20131231,2013,0.2386884109,1393818,2013,1,1.35
177088,20141231,2014,1.9704151622,1393818,2014,1,1.25
177088,20151231,2015,2.9962147816,1393818,2015,1,0.37
177088,20161231,2016,5.381743698,1393818,2016,0,
177088,20171231,2017,5.4540929692,1393818,2017,0,
177088,20181231,2018,5.0369651657,1393818,2018,0,
177099,20131231,2013,29.637102099,1385292,2013,1,0.28
177099,20141231,2014,40.511702655,1385292,2014,1,0.33
177099,20151231,2015,56.183684805,1385292,2015,1,0.3
177099,20171231,2017,17.593781804,1385292,2017,1,0.45
177111,20131231,2013,-4.474196523,1293282,2013,1,0.04
177111,20141231,2014,-4.474196523,1293282,2014,1,0.1
177111,20151231,2015,-30.90579971,1293282,2015,1,0.1
177111,20171231,2017,50.017086298,1293282,2017,1,0.2
177127,20120630,2012,30.130000614,1388133,2012,1,0
177127,20130630,2013,9.3874031364,1388133,2013,1,0.06
177127,20140630,2014,26.355587125,1388133,2014,1,0.08
177127,20150630,2015,27.052806985,1388133,2015,1,0.12
177127,20160630,2016,40.169805868,1388133,2016,1,0.05
177127,20170630,2017,40.443175453,1388133,2017,1,0.06
177225,20101231,2010,-45.03166938,1175609,2010,1,0.29
177225,20111231,2011,-64.89014706,1175609,2011,1,0.17
177225,20121231,2012,-32.54063235,1175609,2012,1,0.2
177225,20131231,2013,-18.50011894,1175609,2013,1,0.31
177225,20141231,2014,83.674056044,1175609,2014,1,0.42
177225,20151231,2015,71.884061249,1175609,2015,1,0.28
177225,20161231,2016,118.66985047,1175609,2016,1,0.56
177225,20171231,2017,278.33027426,1175609,2017,1,0.83
177255,20121231,2012,-2.249788705,1302350,2012,0,
177255,20181231,2018,3.6703275049,1302350,2018,1,0.12
177255,20191231,2019,2.5058696131,1302350,2019,1,0.01
177256,20111231,2011,9.2894016266,1244937,2011,1,-0.91
177256,20121231,2012,18.409803469,1244937,2012,1,-0.76
177257,20111231,2011,8.40112918,1138639,2011,1,-0.06
177257,20121231,2012,8.176140764,1138639,2012,1,-0.05
177257,20141231,2014,-6.813940502,1138639,2014,1,0.13
177257,20151231,2015,-12.8875666,1138639,2015,1,0.21
177257,20161231,2016,-2.128612893,1138639,2016,1,-0.12
177257,20171231,2017,-37.47333913,1138639,2017,1,-0.12
177257,20181231,2018,-28.34479432,1138639,2018,1,-0.25
177257,20191231,2019,5.5553050697,1138639,2019,1,0.03
177287,20131231,2013,42.650440105,1232524,2013,1,1.72
177287,20141231,2014,43.690368884,1232524,2014,1,2.44
177287,20151231,2015,16.768650727,1232524,2015,1,2.6
177287,20161231,2016,-11.25041376,1232524,2016,1,2.71
177287,20171231,2017,-2.446762741,1232524,2017,1,2.95
177287,20181231,2018,23.168706417,1232524,2018,1,3.64
177287,20191231,2019,-9.275987405,1232524,2019,1,4.42
177303,20131231,2013,0.5275688075,1422105,2013,1,-0.12
177303,20141231,2014,0.3945503915,1422105,2014,1,0.14
177315,20191231,2019,-2.794708217,1391127,2019,1,0.05
177429,20100630,2010,11.33631234,1324245,2010,1,0.53
177429,20110630,2011,28.853136349,1324245,2011,1,0.62
177429,20120630,2012,42.131686673,1324245,2012,1,0.64
177429,20130630,2013,43.418384735,1324245,2013,1,0.68
177429,20140630,2014,100.50264323,1324245,2014,1,0.7
177429,20150630,2015,70.274468233,1324245,2015,1,0.81
177650,20101231,2010,35.422005618,1138830,2010,1,-0.1
177744,20181231,2018,69.833065362,1392972,2018,1,-0.06
177744,20191231,2019,54.960059503,1392972,2019,1,-0.11
177745,20110331,2010,-13.15658844,1401106,2010,1,0.05
177780,20101231,2010,32.577727593,1158172,2010,1,0.24
177780,20111231,2011,33.446486969,1158172,2011,1,0.35
177780,20121231,2012,9.9253367675,1158172,2012,1,0.22
177782,20121231,2012,10.983002736,1326003,2012,1,0.11
177782,20131231,2013,5.3554932202,1326003,2013,1,0.07
177782,20141231,2014,4.4334203519,1326003,2014,1,0.26
177782,20151231,2015,4.4880076143,1326003,2015,1,0.24
177782,20161231,2016,3.8982238653,1326003,2016,1,0.26
177782,20171231,2017,3.8568046711,1326003,2017,0,
177782,20181231,2018,3.5896132879,1326003,2018,0,
177871,20190331,2018,-92.21668731,1207074,2018,1,0.46
177871,20200331,2019,-26.74908424,1207074,2019,1,0.41
177884,20131231,2013,-15.00803304,1358071,2013,1,0.91
177884,20141231,2014,-11.115272,1358071,2014,1,0.88
177884,20151231,2015,-4.463313031,1358071,2015,1,-0.07
177884,20161231,2016,-0.440770273,1358071,2016,1,0.2
177884,20171231,2017,-25.00661685,1358071,2017,1,0.66
177884,20181231,2018,-5.556621234,1358071,2018,1,0.94
177884,20191231,2019,25.175650176,1358071,2019,1,1.03
177924,20111231,2011,23.012361873,1388195,2011,1,0.35
177924,20151231,2015,-10.53247334,1388195,2015,1,0.45
177925,20101231,2010,9.7623486292,1390844,2010,1,1.01
177925,20111231,2011,10.092474073,1390844,2011,1,1.21
177925,20121231,2012,9.8746533748,1390844,2012,1,1.08
177925,20131231,2013,4.3458246246,1390844,2013,1,1.29
177925,20151231,2015,-22.5489437,1390844,2015,1,1.43
177925,20161231,2016,-18.10953752,1390844,2016,0,
177925,20171231,2017,-41.13387526,1390844,2017,0,
177930,20131231,2013,-44.73847469,1131096,2013,1,0.57
177930,20141231,2014,-32.17963106,1131096,2014,1,0.58
177930,20151231,2015,-26.38542417,1131096,2015,1,0.45
177930,20161231,2016,-46.72170239,1131096,2016,1,0.62
177930,20171231,2017,-28.98294915,1131096,2017,1,1.11
177983,20111231,2011,-8.997477708,1398659,2011,1,0.32
177983,20121231,2012,-2.345481912,1398659,2012,1,0.25
177983,20151231,2015,4.9186817231,1398659,2015,1,0.34
177983,20161231,2016,6.2834030834,1398659,2016,1,0.43
177983,20171231,2017,11.662827909,1398659,2017,1,0.43
177983,20181231,2018,78.137578302,1398659,2018,1,0.52
177983,20191231,2019,80.415384114,1398659,2019,1,0.57
177996,20111231,2011,-2.830565984,1348259,2011,1,0.21
177996,20121231,2012,-2.831448088,1348259,2012,1,-1.05
177996,20131231,2013,-4.07286741,1348259,2013,1,0.94
177996,20141231,2014,0.4934118583,1348259,2014,1,1.42
177996,20151231,2015,-0.686470147,1348259,2015,1,1.24
177996,20161231,2016,-2.226752192,1348259,2016,1,0.8
177996,20171231,2017,0.0149436007,1348259,2017,1,0.05
178015,20190131,2018,198.36490715,1397187,2018,1,1.85
178015,20200131,2019,301.00022315,1397187,2019,0,
178083,20111231,2011,7.1309482769,1124610,2011,1,0.62
178083,20121231,2012,16.13425549,1124610,2012,1,0.81
178083,20131231,2013,-5.669813068,1124610,2013,1,1.01
178083,20141231,2014,-3.765665958,1124610,2014,1,1.08
178083,20151231,2015,93.258844988,1124610,2015,1,1.26
178083,20161231,2016,102.04655925,1124610,2016,1,1.43
178083,20180131,2017,102.45878136,1124610,2017,1,1.68
178083,20190131,2018,179.01637585,1124610,2018,1,1.98
178083,20200131,2019,338.70993402,1124610,2019,1,2.05
178201,20151231,2015,-28.44596869,1360530,2015,1,0.39
178201,20161231,2016,-19.78629558,1360530,2016,1,0.36
178201,20171231,2017,11.915339767,1360530,2017,1,-0.17
178310,20121231,2012,-7.440787663,816761,2012,1,0.79
178310,20131231,2013,47.216800919,816761,2013,1,0.88
178310,20141231,2014,90.756822458,816761,2014,1,0.91
178310,20151231,2015,63.624637655,816761,2015,1,0.7
178310,20161231,2016,41.062747384,816761,2016,1,0.67
178310,20171231,2017,34.924245065,816761,2017,1,0.58
178310,20181231,2018,23.229013063,816761,2018,1,0.49
178310,20191231,2019,35.864642689,816761,2019,1,0.22
178493,20121231,2012,-71.05505598,1405277,2012,1,0.17
178493,20131231,2013,-6.605618632,1405277,2013,1,0.3
178493,20141231,2014,13.493621945,1405277,2014,1,0.35
178507,20131231,2013,-65.90104082,1408198,2013,1,0.48
178507,20171231,2017,-65.62645505,1408198,2017,1,1.15
178507,20181231,2018,-3.774704369,1408198,2018,1,1.31
178507,20191231,2019,-63.26060358,1408198,2019,1,1.67
178519,20141231,2014,34.485402927,1397911,2014,1,0.66
178519,20151231,2015,36.029595654,1397911,2015,1,0.37
178519,20161231,2016,36.811110654,1397911,2016,0,
178519,20171231,2017,31.504778374,1397911,2017,0,
178529,20111231,2011,12.364047312,1396440,2011,1,0.45
178529,20121231,2012,13.594326251,1396440,2012,1,0.56
178529,20131231,2013,17.419307391,1396440,2013,1,0.57
178529,20141231,2014,29.76844649,1396440,2014,1,0.59
178529,20151231,2015,19.946711483,1396440,2015,1,0.57
178529,20161231,2016,38.68057245,1396440,2016,0,
178529,20171231,2017,7.7706894148,1396440,2017,0,
178529,20181231,2018,123.36631398,1396440,2018,0,
178538,20120831,2012,14.666745981,1408287,2012,0,
178538,20140831,2014,18.203260826,1408287,2014,1,0.26
178619,20101231,2010,-7.488995821,1230355,2010,1,-0.2
178619,20111231,2011,-12.3305636,1230355,2011,0,
178619,20121231,2012,-12.3305636,1230355,2012,1,-0.2
178672,20111231,2011,-1.252911713,1376139,2011,1,0.34
178672,20121231,2012,-1.365631709,1376139,2012,1,1.2
178672,20131231,2013,-1.490296142,1376139,2013,1,0.71
178684,20111231,2011,-4.360426849,1384072,2011,1,0.76
178684,20121231,2012,-3.998400268,1384072,2012,1,0.27
178684,20131231,2013,-7.446390844,1384072,2013,1,0.14
178684,20141231,2014,-8.747049479,1384072,2014,1,0.19
178684,20151231,2015,-9.237072702,1384072,2015,1,0.49
178698,20171231,2017,12.593723275,1606180,2017,1,0.1
178698,20181231,2018,11.70059124,1606180,2018,1,-0.85
178798,20111231,2011,-9.630894237,1405073,2011,1,0.19
178798,20121231,2012,-9.396541741,1405073,2012,1,-0.04
178798,20131231,2013,-8.449008157,1405073,2013,1,0.2
178798,20151231,2015,3.5240130626,1405073,2015,1,-0.12
178798,20161231,2016,-0.758713151,1405073,2016,1,-0.27
178798,20171231,2017,5.6018210736,1405073,2017,1,-0.07
178814,20121231,2012,0.7709254645,1403256,2012,1,0.77
178814,20131231,2013,0.292269487,1403256,2013,1,1.15
178814,20141231,2014,-0.117076245,1403256,2014,1,0.5
178814,20151231,2015,-0.15566864,1403256,2015,1,-0.07
178814,20161231,2016,-0.790566553,1403256,2016,0,
178973,20180131,2017,-0.699648215,1409171,2017,1,-0.1
178973,20190131,2018,-0.717416768,1409171,2018,1,-0.04
